name,email,date,is_partner,company,role_company,donation_frecuency,suscription_status,donation_type,amount,method_pay,donation_date
Terri Trevino,terri.trevino@gmail.com,2011-05-19,0,None,None,1,1,1,90.36,2,2012-05-19
Terri Trevino,terri.trevino@gmail.com,2011-05-19,0,None,None,1,1,1,90.36,2,2012-06-19
Terri Trevino,terri.trevino@gmail.com,2011-05-19,0,None,None,1,1,1,90.36,2,2012-07-19
Terri Trevino,terri.trevino@gmail.com,2011-05-19,0,None,None,1,1,1,90.36,2,2012-08-19
Kenneth Oconnell,kenneth.oconnell@gmail.com,2020-12-08,0,None,None,1,1,1,90.36,2,2020-12-08
Kenneth Oconnell,kenneth.oconnell@gmail.com,2020-12-08,0,None,None,1,1,1,90.36,2,2021-01-08
Kenneth Oconnell,kenneth.oconnell@gmail.com,2020-12-08,0,None,None,1,1,1,90.36,2,2021-02-08
Kenneth Oconnell,kenneth.oconnell@gmail.com,2020-12-08,0,None,None,1,1,1,90.36,2,2021-03-08
Kenneth Oconnell,kenneth.oconnell@gmail.com,2020-12-08,0,None,None,1,1,1,90.36,2,2021-04-08
Kenneth Oconnell,kenneth.oconnell@gmail.com,2020-12-08,0,None,None,1,1,1,90.36,2,2021-05-08
Kenneth Oconnell,kenneth.oconnell@gmail.com,2020-12-08,0,None,None,1,1,1,90.36,2,2021-06-08
Kenneth Oconnell,kenneth.oconnell@gmail.com,2020-12-08,0,None,None,1,1,1,90.36,2,2021-07-08
Kenneth Oconnell,kenneth.oconnell@gmail.com,2020-12-08,0,None,None,1,1,1,90.36,2,2021-08-08
Morgan Becker,morgan.becker@gmail.com,2012-07-22,0,None,None,1,1,1,4517.93,3,2012-07-22
Morgan Becker,morgan.becker@gmail.com,2012-07-22,0,None,None,1,1,1,4517.93,3,2012-08-22
Morgan Becker,morgan.becker@gmail.com,2012-07-22,0,None,None,1,1,1,4517.93,3,2012-09-22
Morgan Becker,morgan.becker@gmail.com,2012-07-22,0,None,None,1,1,1,4517.93,3,2012-10-22
Michael Hernandez,michael.hernandez@gmail.com,2017-09-21,0,None,None,1,1,1,9035.86,3,2017-09-21
Michael Hernandez,michael.hernandez@gmail.com,2017-09-21,0,None,None,1,1,1,9035.86,3,2017-10-21
Michael Hernandez,michael.hernandez@gmail.com,2017-09-21,0,None,None,1,1,1,9035.86,3,2017-11-21
Michael Hernandez,michael.hernandez@gmail.com,2017-09-21,0,None,None,1,1,1,9035.86,3,2017-12-21
Michael Hernandez,michael.hernandez@gmail.com,2017-09-21,0,None,None,1,1,1,9035.86,3,2018-01-21
Michael Hernandez,michael.hernandez@gmail.com,2017-09-21,0,None,None,1,1,1,9035.86,3,2018-02-21
Michael Hernandez,michael.hernandez@gmail.com,2017-09-21,0,None,None,1,1,1,9035.86,3,2018-03-21
Michael Hernandez,michael.hernandez@gmail.com,2017-09-21,0,None,None,1,1,1,9035.86,3,2018-04-21
Michael Hernandez,michael.hernandez@gmail.com,2017-09-21,0,None,None,1,1,1,9035.86,3,2018-05-21
Tiffany Ramos,tiffany.ramos@gmail.com,2019-04-16,0,None,None,1,1,1,1807.17,2,2019-04-16
Tiffany Ramos,tiffany.ramos@gmail.com,2019-04-16,0,None,None,1,1,1,1807.17,2,2019-05-16
Tiffany Ramos,tiffany.ramos@gmail.com,2019-04-16,0,None,None,1,1,1,1807.17,2,2019-06-16
Tiffany Ramos,tiffany.ramos@gmail.com,2019-04-16,0,None,None,1,1,1,1807.17,2,2019-07-16
Tiffany Ramos,tiffany.ramos@gmail.com,2019-04-16,0,None,None,1,1,1,1807.17,2,2019-08-16
Tiffany Ramos,tiffany.ramos@gmail.com,2019-04-16,0,None,None,1,1,1,1807.17,2,2019-09-16
Tiffany Ramos,tiffany.ramos@gmail.com,2019-04-16,0,None,None,1,1,1,1807.17,2,2019-10-16
Tiffany Ramos,tiffany.ramos@gmail.com,2019-04-16,0,None,None,1,1,1,1807.17,2,2019-11-16
Tiffany Ramos,tiffany.ramos@gmail.com,2019-04-16,0,None,None,1,1,1,1807.17,2,2019-12-16
Tiffany Ramos,tiffany.ramos@gmail.com,2019-04-16,0,None,None,1,1,1,1807.17,2,2020-01-16
Tiffany Ramos,tiffany.ramos@gmail.com,2019-04-16,0,None,None,1,1,1,1807.17,2,2020-02-16
Tiffany Ramos,tiffany.ramos@gmail.com,2019-04-16,0,None,None,1,1,1,1807.17,2,2020-03-16
Kiara Le,kiara.le@gmail.com,2022-01-14,0,None,None,1,1,1,3162.55,1,2022-01-14
Kiara Le,kiara.le@gmail.com,2022-01-14,0,None,None,1,1,1,3162.55,1,2022-02-14
Kiara Le,kiara.le@gmail.com,2022-01-14,0,None,None,1,1,1,3162.55,1,2022-03-14
Kiara Le,kiara.le@gmail.com,2022-01-14,0,None,None,1,1,1,3162.55,1,2022-04-14
Kiara Le,kiara.le@gmail.com,2022-01-14,0,None,None,1,1,1,3162.55,1,2022-05-14
Kiara Le,kiara.le@gmail.com,2022-01-14,0,None,None,1,1,1,3162.55,1,2022-06-14
Robert Wright,robert.wright@gmail.com,2007-06-17,0,None,None,1,1,1,903.59,1,2007-06-17
Robert Wright,robert.wright@gmail.com,2007-06-17,0,None,None,1,1,1,903.59,1,2007-07-17
Robert Wright,robert.wright@gmail.com,2007-06-17,0,None,None,1,1,1,903.59,1,2007-08-17
Robert Wright,robert.wright@gmail.com,2007-06-17,0,None,None,1,1,1,903.59,1,2007-09-17
Mrs. Margaret Bullock,mrs. margaret bullock.@gmail.com,2017-08-07,0,None,None,1,1,1,1807.17,3,2017-08-07
Mrs. Margaret Bullock,mrs. margaret bullock.@gmail.com,2017-08-07,0,None,None,1,1,1,1807.17,3,2017-09-07
Mrs. Margaret Bullock,mrs. margaret bullock.@gmail.com,2017-08-07,0,None,None,1,1,1,1807.17,3,2017-10-07
Mrs. Margaret Bullock,mrs. margaret bullock.@gmail.com,2017-08-07,0,None,None,1,1,1,1807.17,3,2017-11-07
Mrs. Margaret Bullock,mrs. margaret bullock.@gmail.com,2017-08-07,0,None,None,1,1,1,1807.17,3,2017-12-07
Mrs. Margaret Bullock,mrs. margaret bullock.@gmail.com,2017-08-07,0,None,None,1,1,1,1807.17,3,2018-01-07
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2022-02-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2022-03-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2022-04-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2022-05-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2022-06-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2022-07-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2022-08-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2022-09-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2022-10-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2022-11-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2022-12-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2023-01-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2023-02-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2023-03-24
Lauren Casey,lauren.casey@gmail.com,2022-02-24,0,None,None,1,1,1,1355.38,2,2023-04-24
Patrick Andrade,patrick.andrade@gmail.com,2017-05-03,0,None,None,1,1,1,903.59,3,2017-05-03
Patrick Andrade,patrick.andrade@gmail.com,2017-05-03,0,None,None,1,1,1,903.59,3,2017-06-03
Melinda Morgan,melinda.morgan@gmail.com,2017-08-18,0,None,None,1,1,1,6325.1,1,2017-08-18
Melinda Morgan,melinda.morgan@gmail.com,2017-08-18,0,None,None,1,1,1,6325.1,1,2017-09-18
Melinda Morgan,melinda.morgan@gmail.com,2017-08-18,0,None,None,1,1,1,6325.1,1,2017-10-18
Melinda Morgan,melinda.morgan@gmail.com,2017-08-18,0,None,None,1,1,1,6325.1,1,2017-11-18
Melinda Morgan,melinda.morgan@gmail.com,2017-08-18,0,None,None,1,1,1,6325.1,1,2017-12-18
Melinda Morgan,melinda.morgan@gmail.com,2017-08-18,0,None,None,1,1,1,6325.1,1,2018-01-18
Melinda Morgan,melinda.morgan@gmail.com,2017-08-18,0,None,None,1,1,1,6325.1,1,2018-02-18
Melinda Morgan,melinda.morgan@gmail.com,2017-08-18,0,None,None,1,1,1,6325.1,1,2018-03-18
Tiffany Kidd,tiffany.kidd@gmail.com,2019-01-08,0,None,None,1,1,1,4517.93,2,2019-01-08
Tiffany Kidd,tiffany.kidd@gmail.com,2019-01-08,0,None,None,1,1,1,4517.93,2,2019-02-08
Tiffany Kidd,tiffany.kidd@gmail.com,2019-01-08,0,None,None,1,1,1,4517.93,2,2019-03-08
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2009-05-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2009-06-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2009-07-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2009-08-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2009-09-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2009-10-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2009-11-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2009-12-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2010-01-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2010-02-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2010-03-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2010-04-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2010-05-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2010-06-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2010-07-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2010-08-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2010-09-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2010-10-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2010-11-18
Ronald Roman,ronald.roman@gmail.com,2009-05-18,0,None,None,1,1,1,3162.55,3,2010-12-18
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2021-06-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2021-07-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2021-08-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2021-09-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2021-10-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2021-11-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2021-12-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2022-01-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2022-02-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2022-03-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2022-04-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2022-05-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2022-06-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2022-07-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2022-08-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2022-09-06
Claudia Lawrence,claudia.lawrence@gmail.com,2021-06-06,0,None,None,1,1,1,1807.17,1,2022-10-06
Tiffany Crosby,tiffany.crosby@gmail.com,2008-05-26,0,None,None,1,1,1,6325.1,1,2008-05-26
Tiffany Crosby,tiffany.crosby@gmail.com,2008-05-26,0,None,None,1,1,1,6325.1,1,2008-06-26
Tiffany Crosby,tiffany.crosby@gmail.com,2008-05-26,0,None,None,1,1,1,6325.1,1,2008-07-26
Tiffany Crosby,tiffany.crosby@gmail.com,2008-05-26,0,None,None,1,1,1,6325.1,1,2008-08-26
Tiffany Crosby,tiffany.crosby@gmail.com,2008-05-26,0,None,None,1,1,1,6325.1,1,2008-09-26
Tiffany Crosby,tiffany.crosby@gmail.com,2008-05-26,0,None,None,1,1,1,6325.1,1,2008-10-26
Tiffany Crosby,tiffany.crosby@gmail.com,2008-05-26,0,None,None,1,1,1,6325.1,1,2008-11-26
Tiffany Crosby,tiffany.crosby@gmail.com,2008-05-26,0,None,None,1,1,1,6325.1,1,2008-12-26
Tiffany Crosby,tiffany.crosby@gmail.com,2008-05-26,0,None,None,1,1,1,6325.1,1,2009-01-26
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2021-01-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2021-02-28
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2021-03-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2021-04-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2021-05-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2021-06-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2021-07-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2021-08-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2021-09-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2021-10-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2021-11-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2021-12-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2022-01-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2022-02-28
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2022-03-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2022-04-30
Diane Williams,diane.williams@gmail.com,2021-01-30,0,None,None,1,1,1,6325.1,2,2022-05-30
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2018-01-22
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2018-02-22
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2018-03-22
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2018-04-22
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2018-05-22
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2018-06-22
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2018-07-22
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2018-08-22
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2018-09-22
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2018-10-22
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2018-11-22
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2018-12-22
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2019-01-22
Deborah Wilson,deborah.wilson@gmail.com,2018-01-22,0,None,None,1,1,1,1807.17,2,2019-02-22
Brian Bright,brian.bright@gmail.com,2015-06-27,0,None,None,1,1,1,6325.1,3,2015-06-27
Brian Bright,brian.bright@gmail.com,2015-06-27,0,None,None,1,1,1,6325.1,3,2015-07-27
Brian Bright,brian.bright@gmail.com,2015-06-27,0,None,None,1,1,1,6325.1,3,2015-08-27
Brian Bright,brian.bright@gmail.com,2015-06-27,0,None,None,1,1,1,6325.1,3,2015-09-27
Brian Bright,brian.bright@gmail.com,2015-06-27,0,None,None,1,1,1,6325.1,3,2015-10-27
Brian Bright,brian.bright@gmail.com,2015-06-27,0,None,None,1,1,1,6325.1,3,2015-11-27
Brian Bright,brian.bright@gmail.com,2015-06-27,0,None,None,1,1,1,6325.1,3,2015-12-27
Brian Bright,brian.bright@gmail.com,2015-06-27,0,None,None,1,1,1,6325.1,3,2016-01-27
Brian Bright,brian.bright@gmail.com,2015-06-27,0,None,None,1,1,1,6325.1,3,2016-02-27
Brian Bright,brian.bright@gmail.com,2015-06-27,0,None,None,1,1,1,6325.1,3,2016-03-27
Brian Bright,brian.bright@gmail.com,2015-06-27,0,None,None,1,1,1,6325.1,3,2016-04-27
Brian Bright,brian.bright@gmail.com,2015-06-27,0,None,None,1,1,1,6325.1,3,2016-05-27
Brian Bright,brian.bright@gmail.com,2015-06-27,0,None,None,1,1,1,6325.1,3,2016-06-27
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2023-11-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2023-12-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2024-01-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2024-02-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2024-03-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2024-04-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2024-05-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2024-06-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2024-07-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2024-08-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2024-09-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2024-10-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2024-11-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2024-12-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2025-01-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2025-02-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2025-03-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2025-04-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2025-05-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2025-06-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2025-07-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2025-08-16
Charles Smith,charles.smith@gmail.com,2023-11-16,0,None,None,1,1,1,903.59,3,2025-09-16
Charles Alvarado,charles.alvarado@gmail.com,2022-05-09,0,None,None,1,1,1,4517.93,3,2022-05-09
Charles Alvarado,charles.alvarado@gmail.com,2022-05-09,0,None,None,1,1,1,4517.93,3,2022-06-09
Charles Alvarado,charles.alvarado@gmail.com,2022-05-09,0,None,None,1,1,1,4517.93,3,2022-07-09
Charles Alvarado,charles.alvarado@gmail.com,2022-05-09,0,None,None,1,1,1,4517.93,3,2022-08-09
Charles Alvarado,charles.alvarado@gmail.com,2022-05-09,0,None,None,1,1,1,4517.93,3,2022-09-09
Charles Alvarado,charles.alvarado@gmail.com,2022-05-09,0,None,None,1,1,1,4517.93,3,2022-10-09
Charles Alvarado,charles.alvarado@gmail.com,2022-05-09,0,None,None,1,1,1,4517.93,3,2022-11-09
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2014-01-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2014-02-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2014-03-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2014-04-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2014-05-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2014-06-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2014-07-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2014-08-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2014-09-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2014-10-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2014-11-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2014-12-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2015-01-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2015-02-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2015-03-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2015-04-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2015-05-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2015-06-24
April Frazier,april.frazier@gmail.com,2014-01-24,0,None,None,1,1,1,90.36,2,2015-07-24
Randall Lopez,randall.lopez@gmail.com,2019-09-14,0,None,None,1,1,1,903.59,2,2019-09-14
Randall Lopez,randall.lopez@gmail.com,2019-09-14,0,None,None,1,1,1,903.59,2,2019-10-14
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2012-04-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2012-05-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2012-06-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2012-07-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2012-08-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2012-09-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2012-10-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2012-11-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2012-12-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2013-01-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2013-02-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2013-03-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2013-04-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2013-05-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2013-06-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2013-07-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2013-08-05
Justin Navarro,justin.navarro@gmail.com,2012-04-05,0,None,None,1,1,1,1355.38,1,2013-09-05
Kimberly Bush,kimberly.bush@gmail.com,2017-11-14,0,None,None,1,1,1,3162.55,2,2017-11-14
Kimberly Bush,kimberly.bush@gmail.com,2017-11-14,0,None,None,1,1,1,3162.55,2,2017-12-14
Kimberly Bush,kimberly.bush@gmail.com,2017-11-14,0,None,None,1,1,1,3162.55,2,2018-01-14
Kimberly Bush,kimberly.bush@gmail.com,2017-11-14,0,None,None,1,1,1,3162.55,2,2018-02-14
Kimberly Bush,kimberly.bush@gmail.com,2017-11-14,0,None,None,1,1,1,3162.55,2,2018-03-14
Kimberly Bush,kimberly.bush@gmail.com,2017-11-14,0,None,None,1,1,1,3162.55,2,2018-04-14
Kimberly Bush,kimberly.bush@gmail.com,2017-11-14,0,None,None,1,1,1,3162.55,2,2018-05-14
Kimberly Bush,kimberly.bush@gmail.com,2017-11-14,0,None,None,1,1,1,3162.55,2,2018-06-14
Kimberly Bush,kimberly.bush@gmail.com,2017-11-14,0,None,None,1,1,1,3162.55,2,2018-07-14
Kimberly Bush,kimberly.bush@gmail.com,2017-11-14,0,None,None,1,1,1,3162.55,2,2018-08-14
Kimberly Bush,kimberly.bush@gmail.com,2017-11-14,0,None,None,1,1,1,3162.55,2,2018-09-14
Kimberly Bush,kimberly.bush@gmail.com,2017-11-14,0,None,None,1,1,1,3162.55,2,2018-10-14
Kimberly Bush,kimberly.bush@gmail.com,2017-11-14,0,None,None,1,1,1,3162.55,2,2018-11-14
